Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
R 寄存器.Word16,R6115,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word17,R6116,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word18,R6117,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word19,R6118,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word20,R6119,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word21,R6120,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word22,R6121,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word23,R6122,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word24,R6123,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word25,R6124,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word26,R6125,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word27,R6126,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word28,R6127,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word29,R6128,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word30,R6129,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word31,R6130,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word32,R6131,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word33,R6132,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word34,R6133,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word35,R6134,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word36,R6135,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word37,R6136,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word38,R6137,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word39,R6138,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word40,R6139,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word41,R6140,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word42,R6141,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word43,R6142,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word44,R6143,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word45,R6144,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word46,R6145,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word47,R6146,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word48,R6147,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word49,R6148,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word50,R6149,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word51,R6150,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word52,R6151,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word53,R6152,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word54,R6153,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word55,R6154,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word56,R6155,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word57,R6156,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word58,R6157,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word59,R6158,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word60,R6159,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word61,R6160,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word62,R6161,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word63,R6162,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word64,R6163,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word65,R6164,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word66,R6165,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word67,R6166,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word68,R6167,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word69,R6168,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word70,R6169,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word71,R6170,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word72,R6171,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word73,R6172,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word74,R6173,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word75,R6174,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word76,R6175,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word77,R6176,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word78,R6177,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word79,R6178,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word80,R6179,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word81,R6180,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word82,R6181,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word83,R6182,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word84,R6183,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word85,R6184,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word86,R6185,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word87,R6186,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word88,R6187,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word89,R6188,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word90,R6189,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word91,R6190,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word92,R6191,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word93,R6192,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word94,R6193,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word95,R6194,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word96,R6195,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word97,R6196,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word98,R6197,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word99,R6198,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word100,R6199,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word101,R6200,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word102,R6201,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word103,R6202,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word104,R6203,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word105,R6204,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word106,R6205,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word107,R6206,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word108,R6207,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word109,R6208,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word110,R6209,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word111,R6210,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word112,R6211,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word113,R6212,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word114,R6213,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word115,R6214,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word116,R6215,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word117,R6216,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word118,R6217,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word119,R6218,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word120,R6219,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word121,R6220,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word122,R6221,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word123,R6222,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word124,R6223,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word125,R6224,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word126,R6225,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word127,R6226,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word128,R6227,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word129,R6228,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word130,R6229,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word131,R6230,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word132,R6231,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word133,R6232,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word134,R6233,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word135,R6234,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word136,R6235,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word137,R6236,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word138,R6237,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word139,R6238,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word140,R6239,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word141,R6240,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word142,R6241,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word143,R6242,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word144,R6243,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word145,R6244,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word146,R6245,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word147,R6246,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word148,R6247,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word149,R6248,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word150,R6249,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word151,R6250,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word152,R6251,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word153,R6252,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word154,R6253,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word155,R6254,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word156,R6255,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word157,R6256,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word158,R6257,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word159,R6258,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word160,R6259,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word161,R6260,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word162,R6261,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word163,R6262,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word164,R6263,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word165,R6264,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word166,R6265,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word167,R6266,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word168,R6267,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word169,R6268,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word170,R6269,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word171,R6270,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word172,R6271,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word173,R6272,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word174,R6273,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word175,R6274,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word176,R6275,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word177,R6276,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word178,R6277,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word179,R6278,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word180,R6279,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word181,R6280,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word182,R6281,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word183,R6282,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word184,R6283,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word185,R6284,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word186,R6285,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word187,R6286,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word188,R6287,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word189,R6288,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word190,R6289,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word191,R6290,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word192,R6291,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word193,R6292,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word194,R6293,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word195,R6294,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word196,R6295,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word197,R6296,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word198,R6297,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word199,R6298,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word200,R6299,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word201,R6300,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word202,R6301,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word203,R6302,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word204,R6303,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word205,R6304,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word206,R6305,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word207,R6306,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word208,R6307,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word209,R6308,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word210,R6309,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word211,R6310,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word212,R6311,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word213,R6312,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word214,R6313,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word215,R6314,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word216,R6315,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word217,R6316,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word218,R6317,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word219,R6318,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word220,R6319,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word221,R6320,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word222,R6321,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word223,R6322,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word224,R6323,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word225,R6324,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word226,R6325,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word227,R6326,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word228,R6327,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word229,R6328,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word230,R6329,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word231,R6330,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word232,R6331,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word233,R6332,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word234,R6333,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word235,R6334,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word236,R6335,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word237,R6336,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word238,R6337,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word239,R6338,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word240,R6339,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word241,R6340,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word242,R6341,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word243,R6342,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word244,R6343,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word245,R6344,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word246,R6345,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word247,R6346,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word248,R6347,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word249,R6348,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word250,R6349,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word251,R6350,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word252,R6351,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word253,R6352,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word254,R6353,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word255,R6354,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word256,R6355,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word257,R6356,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word258,R6357,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word259,R6358,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word260,R6359,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word261,R6360,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word262,R6361,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word263,R6362,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word264,R6363,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word265,R6364,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word266,R6365,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word267,R6366,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word268,R6367,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word269,R6368,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word270,R6369,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word271,R6370,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word272,R6371,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word273,R6372,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word274,R6373,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word275,R6374,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word276,R6375,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word277,R6376,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word278,R6377,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word279,R6378,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word280,R6379,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word281,R6380,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word282,R6381,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word283,R6382,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word284,R6383,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word285,R6384,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word286,R6385,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word287,R6386,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word288,R6387,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word289,R6388,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word290,R6389,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word291,R6390,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word292,R6391,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word293,R6392,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word294,R6393,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word295,R6394,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word296,R6395,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word297,R6396,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word298,R6397,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word299,R6398,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word300,R6399,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word301,R6400,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word302,R6401,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word303,R6402,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word304,R6403,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word305,R6404,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word306,R6405,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word307,R6406,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word308,R6407,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word309,R6408,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word310,R6409,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word311,R6410,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word312,R6411,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word313,R6412,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word314,R6413,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word315,R6414,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word316,R6415,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word317,R6416,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word318,R6417,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word319,R6418,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word320,R6419,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word321,R6420,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word322,R6421,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
R 寄存器.Word323,R6422,Word,1,R/W,100,,,,,,,,,,16 位无符号整数,
